[0.000000] (-) TimerEvent: {}
[0.000789] (-) JobUnselected: {'identifier': 'rover_hardware'}
[0.001177] (rover_description) JobQueued: {'identifier': 'rover_description', 'dependencies': OrderedDict()}
[0.057344] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/aruco_detection.py\n'}
[0.057649] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/spiral_search.py\n'}
[0.057696] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/mission_initializer.py\n'}
[0.057739] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/robot_description_publisher.py\n'}
[0.057781] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/optical_flow_node.py\n'}
[0.057818] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/imu_filter_node.py\n'}
[0.058376] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/flow_derotation_node.py\n'}
[0.060038] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/nonholonomic_node.py\n'}
[0.060181] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/slip_detector_node.py\n'}
[0.060233] (rover_description) StdoutLine: {'line': b'-- Installing: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/gps_gating_node.py\n'}
[0.060270] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/gps_fix_covariance_node.py\n'}
[0.060308] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/zupt_node.py\n'}
[0.060351] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/gps_driver_node.py\n'}
[0.060508] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/icm20948_driver_node.py\n'}
[0.060599] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/mtf01_driver_node.py\n'}
[0.060628] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/joint_state_restamper.py\n'}
[0.060727] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/lib/rover_description/joy_teleop.py\n'}
[0.060769] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/urdf\n'}
[0.060920] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/urdf/Assem10.urdf\n'}
[0.060944] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/urdf/rover.urdf\n'}
[0.060970] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/urdf/rover_with_arm.urdf.xacro\n'}
[0.060993] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/urdf/Assem10_real.urdf.xacro\n'}
[0.061017] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/urdf/Assem10.csv\n'}
[0.061041] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes\n'}
[0.061080] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/OPTICAL.STL\n'}
[0.061105] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/Assem10.urdf\n'}
[0.061128] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/RB.STL\n'}
[0.061150] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/LF.STL\n'}
[0.061173] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/GPS.STL\n'}
[0.061340] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/LB.STL\n'}
[0.061363] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/RF.STL\n'}
[0.061386] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/IMU.STL\n'}
[0.061408] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/meshes/base_link.STL\n'}
[0.061439] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch\n'}
[0.061463] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/drone_bringup.launch.py\n'}
[0.061486] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/slam.launch.py\n'}
[0.061508] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/state_estimation.launch.py\n'}
[0.061530] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/__pycache__\n'}
[0.061553] (rover_description) StdoutLine: {'line': b'-- Installing: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/__pycache__/sim.launch.cpython-310.pyc\n'}
[0.061583] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/nav2.launch.py\n'}
[0.061604] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/sim.launch.py\n'}
[0.061626] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/arc_night_mission.launch.py\n'}
[0.061648] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/sensors_hw.launch.py\n'}
[0.061670] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/launch/full_autonomy.launch.py\n'}
[0.061690] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/rviz\n'}
[0.061712] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/rviz/nav2_config.rviz\n'}
[0.061733] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config\n'}
[0.061755] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/joint_names_Assem10.yaml\n'}
[0.061777] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/mission_waypoints.yaml\n'}
[0.061799] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/cartographer.lua\n'}
[0.061820] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/nav2_params.yaml\n'}
[0.061842] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/mission_config.yaml\n'}
[0.061865] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/ekf_global.yaml\n'}
[0.061886] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/mavros_params.yaml\n'}
[0.061908] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/navigate_and_search_bt.xml\n'}
[0.061933] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/ekf_local.yaml\n'}
[0.061955] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/imu_calibration.yaml\n'}
[0.061978] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/rover_controllers.yaml\n'}
[0.061999] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/hardware_params.yaml\n'}
[0.062020] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/combined_controllers.yaml\n'}
[0.062042] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/config/navsat.yaml\n'}
[0.062064] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/worlds\n'}
[0.062085] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/worlds/moon.world\n'}
[0.062108] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/worlds/moon.world.sdf\n'}
[0.062130] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/worlds/moon2.world.sdf\n'}
[0.062156] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/worlds/agriculture.world\n'}
[0.062179] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/worlds/mars.world.sdf\n'}
[0.062200] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/worlds/empty.world\n'}
[0.062221] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/worlds/mars_terrain.world\n'}
[0.062243] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/maps\n'}
[0.062265] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/maps/my_map.yaml\n'}
[0.062286] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/maps/my_map.pgm\n'}
[0.062309] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models\n'}
[0.062331] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2\n'}
[0.062354] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/model-1_4.sdf\n'}
[0.062377] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/model.sdf\n'}
[0.062399] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/model-1_2.sdf\n'}
[0.062420] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/model.config\n'}
[0.062443] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/materials\n'}
[0.062465] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/materials/textures\n'}
[0.062487] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/materials/textures/plywood256x256.png\n'}
